"index","timestamp","updates","states","reward","reward_per_1k_updates","reward_per_1k_updates_sma25","updates_progress","states_progress","reward_progress"
"5577","20260219_162322","903758","2781","-15250,21524","-22,83592","-20,054855","2,517792","0,608997","-1,998765"
"5578","20260219_162324","904285","2783","-15255,80574","-10,608159","-19,826353","2,519289","0,609491","-1,999518"
"5579","20260219_162325","904750","2783","-15268,31624","-26,904301","-19,599504","2,520611","0,609491","-2,001204"
"5580","20260219_162327","905157","2784","-15286,04824","-43,567568","-20,453759","2,521767","0,609738","-2,003593"
"5581","20260219_162329","905734","2784","-15297,45224","-19,764298","-20,166846","2,523406","0,609738","-2,005129"
"5582","20260219_162331","906387","2785","-15307,51474","-15,409648","-19,512842","2,525262","0,609985","-2,006485"
"5583","20260219_162333","906919","2786","-15323,12074","-29,334586","-19,89171","2,526773","0,610232","-2,008588"
"5584","20260219_162334","907425","2786","-15338,24674","-29,893281","-20,086219","2,528211","0,610232","-2,010626"
"5585","20260219_162337","907943","2788","-15348,87824","-20,524131","-20,441539","2,529683","0,610727","-2,012058"
"5586","20260219_162340","908477","2788","-15361,07424","-22,838951","-20,568089","2,5312","0,610727","-2,013701"
"5587","20260219_162342","909051","2790","-15368,69174","-13,270906","-20,752056","2,532831","0,611221","-2,014727"
"5588","20260219_162344","909574","2790","-15380,94224","-23,423518","-20,524074","2,534317","0,611221","-2,016378"
"5589","20260219_162346","910290","2790","-15400,08124","-26,730447","-20,795059","2,536351","0,611221","-2,018957"
"5590","20260219_162348","910805","2791","-15409,52274","-18,33301","-20,588072","2,537814","0,611468","-2,020229"
"5591","20260219_162350","911632","2792","-15422,60524","-15,819226","-20,37092","2,540164","0,611715","-2,021991"
"5592","20260219_162352","912283","2793","-15432,07474","-14,546083","-20,460095","2,542014","0,611962","-2,023267"
"5593","20260219_162354","912629","2795","-15447,31724","-44,053468","-21,144444","2,542997","0,612457","-2,025321"
"5594","20260219_162356","913069","2795","-15460,53474","-30,039773","-21,819778","2,544247","0,612457","-2,027101"
"5595","20260219_162358","913755","2795","-15474,84974","-20,867347","-21,791559","2,546196","0,612457","-2,02903"
"5596","20260219_162359","914122","2795","-15489,95924","-41,1703","-22,88161","2,547239","0,612457","-2,031066"
"5597","20260219_162401","914623","2795","-15502,86824","-25,766467","-23,405078","2,548662","0,612457","-2,032805"
"5598","20260219_162402","915107","2795","-15513,03424","-21,004132","-23,853541","2,550038","0,612457","-2,034175"
"5599","20260219_162403","915569","2796","-15530,53824","-37,887446","-24,410125","2,55135","0,612704","-2,036533"
"5600","20260219_162405","916029","2797","-15548,66674","-39,409783","-24,987705","2,552657","0,612951","-2,038975"
"5601","20260219_162406","916482","2797","-15563,99674","-33,84106","-25,913752","2,553944","0,612951","-2,041041"
"5602","20260219_162408","916873","2797","-15571,82974","-20,033248","-25,801645","2,555055","0,612951","-2,042096"
"5603","20260219_162411","917336","2798","-15587,75074","-34,386609","-26,752783","2,556371","0,613198","-2,044241"
"5604","20260219_162412","917695","2798","-15605,71674","-50,044568","-27,678394","2,557391","0,613198","-2,046662"
"5605","20260219_162414","918312","2798","-15627,72174","-35,664506","-27,362272","2,559144","0,613198","-2,049627"
"5606","20260219_162416","918802","2799","-15640,72274","-26,532653","-27,633006","2,560536","0,613445","-2,051378"
"5607","20260219_162417","919347","2800","-15653,46424","-23,378899","-27,951776","2,562084","0,613693","-2,053095"
"5608","20260219_162418","920599","2800","-15674,19924","-16,561502","-27,440853","2,565642","0,613693","-2,055888"
"5609","20260219_162419","921361","2801","-15690,36924","-21,220472","-27,09394","2,567807","0,61394","-2,058067"
"5610","20260219_162420","922628","2805","-15711,67124","-16,812944","-26,945493","2,571407","0,614928","-2,060937"
"5611","20260219_162421","923264","2805","-15727,26024","-24,511006","-27,012375","2,573214","0,614928","-2,063037"
"5612","20260219_162422","923684","2806","-15742,76924","-36,92619","-27,958586","2,574407","0,615175","-2,065127"
"5613","20260219_162425","924389","2806","-15759,79774","-24,153901","-27,987802","2,57641","0,615175","-2,067421"
"5614","20260219_162428","925070","2806","-15769,13224","-13,707048","-27,466866","2,578345","0,615175","-2,068679"
"5615","20260219_162430","925901","2806","-15782,79574","-16,442238","-27,391235","2,580706","0,615175","-2,07052"
"5616","20260219_162432","926605","2807","-15789,82224","-9,980824","-27,157699","2,582706","0,615423","-2,071466"
"5617","20260219_162434","926931","2807","-15809,16324","-59,328221","-28,948984","2,583633","0,615423","-2,074072"
"5618","20260219_162435","927429","2807","-15829,28174","-40,398594","-28,802789","2,585048","0,615423","-2,076783"
"5619","20260219_162437","928006","2808","-15838,46074","-15,908146","-28,237524","2,586687","0,61567","-2,078019"
"5620","20260219_162439","928634","2810","-15847,37924","-14,201433","-27,970888","2,588471","0,616164","-2,079221"
"5621","20260219_162441","929066","2812","-15863,40674","-37,100694","-27,808103","2,589699","0,616658","-2,08138"
"5622","20260219_162443","929516","2812","-15875,34174","-26,522222","-27,838334","2,590977","0,616658","-2,082988"
"5623","20260219_162444","930033","2812","-15887,01274","-22,574468","-27,901147","2,592446","0,616658","-2,084561"
"5624","20260219_162446","930689","2812","-15894,18724","-10,936738","-26,823119","2,59431","0,616658","-2,085527"
"5625","20260219_162447","931189","2812","-15905,86174","-23,349","-26,180687","2,595731","0,616658","-2,0871"
"5626","20260219_162449","931753","2812","-15928,45724","-40,062943","-26,429563","2,597333","0,616658","-2,090145"
"5627","20260219_162450","932234","2812","-15940,89374","-25,855509","-26,662453","2,5987","0,616658","-2,09182"
"5628","20260219_162452","932676","2815","-15959,06974","-41,122172","-26,931876","2,599956","0,6174","-2,094269"
"5629","20260219_162455","933230","2815","-15976,12674","-30,788809","-26,161645","2,60153","0,6174","-2,096567"
"5630","20260219_162457","933864","2815","-15987,80724","-18,423502","-25,472005","2,603331","0,6174","-2,098141"
"5631","20260219_162458","934238","2815","-16003,52574","-42,028075","-26,091822","2,604394","0,6174","-2,100258"
"5632","20260219_162500","934639","2816","-16015,72524","-30,422693","-26,373574","2,605533","0,617647","-2,101902"
"5633","20260219_162501","935217","2817","-16028,31624","-21,783737","-26,582463","2,607175","0,617894","-2,103599"
"5634","20260219_162502","935601","2817","-16043,36274","-39,183594","-27,300988","2,608266","0,617894","-2,105626"
"5635","20260219_162504","936213","2817","-16055,73374","-20,214052","-27,437032","2,610005","0,617894","-2,107292"
"5636","20260219_162505","936786","2818","-16070,55774","-25,870855","-27,491426","2,611633","0,618141","-2,10929"
"5637","20260219_162507","937142","2819","-16083,55324","-36,504213","-27,474547","2,612645","0,618389","-2,111041"
"5638","20260219_162509","937785","2819","-16095,82074","-19,078538","-27,271533","2,614472","0,618389","-2,112693"
"5639","20260219_162511","938339","2819","-16107,32724","-20,769856","-27,554045","2,616046","0,618389","-2,114244"
"5640","20260219_162513","938819","2819","-16119,76474","-25,911458","-27,932814","2,61741","0,618389","-2,115919"
"5641","20260219_162514","939285","2819","-16134,47274","-31,562232","-28,79607","2,618734","0,618389","-2,117901"
"5642","20260219_162516","939909","2819","-16148,39274","-22,307692","-27,315249","2,620507","0,618389","-2,119776"
"5643","20260219_162517","940541","2819","-16163,54474","-23,974684","-26,658293","2,622302","0,618389","-2,121818"
"5644","20260219_162519","940945","2820","-16180,53024","-42,043317","-27,703699","2,62345","0,618636","-2,124106"
"5645","20260219_162520","941655","2820","-16196,89824","-23,053521","-28,057783","2,625467","0,618636","-2,126312"
"5646","20260219_162523","942403","2823","-16211,53274","-19,56484","-27,356349","2,627593","0,619377","-2,128283"
"5647","20260219_162527","943352","2823","-16230,26524","-19,739199","-27,085028","2,630289","0,619377","-2,130807"
"5648","20260219_162529","944081","2824","-16240,98224","-14,70096","-26,770088","2,63236","0,619624","-2,132251"
"5649","20260219_162531","944624","2824","-16251,53424","-19,432781","-27,109929","2,633903","0,619624","-2,133673"
"5650","20260219_162533","945195","2831","-16269,17124","-30,887916","-27,411486","2,635525","0,621354","-2,136049"
"5651","20260219_162534","945751","2831","-16281,26474","-21,750899","-26,679004","2,637105","0,621354","-2,137678"
"5652","20260219_162536","946412","2832","-16293,49574","-18,503782","-26,384935","2,638983","0,621602","-2,139326"
"5653","20260219_162538","946890","2834","-16299,31124","-12,166318","-25,226701","2,640341","0,622096","-2,14011"
"5654","20260219_162540","947637","2834","-16311,14824","-15,846051","-24,628991","2,642464","0,622096","-2,141704"
"5655","20260219_162542","947946","2835","-16322,75074","-37,548544","-25,393992","2,643342","0,622343","-2,143268"
"5656","20260219_162544","948349","2836","-16338,33374","-38,667494","-25,259569","2,644487","0,62259","-2,145367"
"5657","20260219_162546","948873","2836","-16359,58224","-40,550573","-25,664684","2,645976","0,62259","-2,14823"
"5658","20260219_162548","949467","2836","-16379,91074","-34,223064","-26,162257","2,647663","0,62259","-2,150969"
"5659","20260219_162551","950124","2836","-16392,04624","-18,471081","-25,333757","2,64953","0,62259","-2,152604"
"5660","20260219_162553","950618","2836","-16404,42074","-25,049595","-25,527178","2,650934","0,62259","-2,154271"
"5661","20260219_162555","951268","2837","-16423,69624","-29,654615","-25,678529","2,65278","0,622837","-2,156868"
"5662","20260219_162557","951753","2839","-16441,10974","-35,904124","-25,654525","2,654158","0,623332","-2,159214"
"5663","20260219_162559","952216","2839","-16450,83174","-20,99784","-25,731297","2,655474","0,623332","-2,160524"
"5664","20260219_162604","953046","2840","-16462,29274","-13,808434","-25,452841","2,657832","0,623579","-2,162068"
"5665","20260219_162607","953810","2840","-16479,05524","-21,940445","-25,294","2,660003","0,623579","-2,164326"
"5666","20260219_162610","954484","2840","-16492,81974","-20,422107","-24,848395","2,661918","0,623579","-2,166181"
"5667","20260219_162612","954955","2841","-16501,69324","-18,839703","-24,709675","2,663256","0,623826","-2,167376"
"5668","20260219_162614","955725","2841","-16513,42124","-15,231169","-24,359935","2,665444","0,623826","-2,168957"
"5669","20260219_162616","956297","2842","-16525,41674","-20,971154","-23,517048","2,667069","0,624073","-2,170573"
"5670","20260219_162617","957099","2843","-16536,93424","-14,360973","-23,169346","2,669348","0,62432","-2,172124"
"5671","20260219_162618","957733","2843","-16560,57274","-37,2847","-23,878141","2,671149","0,62432","-2,175309"
"5672","20260219_162619","958670","2843","-16575,96174","-16,423693","-23,745521","2,673811","0,62432","-2,177383"
"5673","20260219_162620","959147","2843","-16594,00924","-37,83543","-24,670899","2,675167","0,62432","-2,179814"
"5674","20260219_162621","960240","2843","-16628,82174","-31,850412","-25,167605","2,678272","0,62432","-2,184504"
"5675","20260219_162623","960836","2844","-16649,04524","-33,932047","-25,28937","2,679966","0,624567","-2,187229"
"5676","20260219_162624","961210","2844","-16666,90624","-47,756684","-26,329601","2,681028","0,624567","-2,189636"
"5677","20260219_162626","961781","2844","-16681,74174","-25,981611","-26,628714","2,682651","0,624567","-2,191634"
"5678","20260219_162628","962398","2844","-16694,08874","-20,011345","-26,942515","2,684404","0,624567","-2,193298"
"5679","20260219_162630","963041","2844","-16702,99324","-13,848367","-26,862608","2,686231","0,624567","-2,194498"
"5680","20260219_162632","963758","2846","-16712,16674","-12,794282","-25,872438","2,688268","0,625062","-2,195733"
"5681","20260219_162633","964421","2846","-16731,47874","-29,128205","-25,490866","2,690152","0,625062","-2,198335"
"5682","20260219_162635","965200","2846","-16745,32874","-17,779204","-24,580011","2,692365","0,625062","-2,200201"
"5683","20260219_162637","965722","2846","-16754,78424","-18,113985","-23,935648","2,693848","0,625062","-2,201475"
"5684","20260219_162640","966254","2846","-16773,95474","-36,034774","-24,638196","2,69536","0,625062","-2,204058"
"5685","20260219_162641","966651","2847","-16783,85874","-24,947103","-24,634096","2,696488","0,625309","-2,205393"
"5686","20260219_162642","967084","2848","-16796,31324","-28,763279","-24,598443","2,697718","0,625556","-2,207071"
"5687","20260219_162645","967618","2848","-16803,51024","-13,477528","-23,701379","2,699235","0,625556","-2,20804"
"5688","20260219_162647","968155","2848","-16811,25874","-14,429236","-23,438635","2,700761","0,625556","-2,209084"
"5689","20260219_162648","968601","2848","-16831,61624","-45,644619","-24,712082","2,702028","0,625556","-2,211827"
"5690","20260219_162650","969194","2848","-16840,70524","-15,32715","-24,44755","2,703713","0,625556","-2,213051"
"5691","20260219_162652","969785","2849","-16858,18624","-29,57868","-24,813813","2,705392","0,625803","-2,215407"
"5692","20260219_162654","970422","2849","-16873,28174","-23,697802","-25,008137","2,707202","0,625803","-2,21744"
"5693","20260219_162656","970909","2849","-16885,64774","-25,392197","-25,414578","2,708586","0,625803","-2,219107"
"5694","20260219_162658","971359","2849","-16898,21824","-27,934444","-25,69311","2,709864","0,625803","-2,2208"
"5695","20260219_162700","971751","2850","-16910,98724","-32,57398","-26,42163","2,710978","0,62605","-2,222521"
"5696","20260219_162702","972263","2851","-16928,27374","-33,762695","-26,28075","2,712433","0,626298","-2,22485"
"5697","20260219_162703","972642","2851","-16943,34424","-39,763852","-27,214357","2,71351","0,626298","-2,22688"
"5698","20260219_162704","973142","2851","-16958,47874","-30,269","-26,911699","2,71493","0,626298","-2,228919"
"5699","20260219_162705","973446","2851","-16974,45074","-52,539474","-27,739262","2,715794","0,626298","-2,231071"
"5700","20260219_162707","974112","2852","-16993,80924","-29,066817","-27,544653","2,717686","0,626545","-2,233679"
"5701","20260219_162710","974643","2852","-17003,74724","-18,715631","-26,38301","2,719195","0,626545","-2,235018"
"5702","20260219_162713","975154","2852","-17021,64574","-35,026419","-26,744803","2,720647","0,626545","-2,237429"
"5703","20260219_162716","975663","2852","-17036,09024","-28,378193","-27,079477","2,722093","0,626545","-2,239376"
"5704","20260219_162718","976158","2852","-17053,94674","-36,073737","-27,968492","2,7235","0,626545","-2,241781"
"5705","20260219_162720","976797","2852","-17066,19774","-19,172144","-28,223606","2,725315","0,626545","-2,243432"
"5706","20260219_162721","977349","2852","-17078,31174","-21,945652","-27,936304","2,726883","0,626545","-2,245064"
"5707","20260219_162723","977994","2852","-17093,40524","-23,400775","-28,161167","2,728716","0,626545","-2,247098"
"5708","20260219_162724","978394","2853","-17112,41374","-47,52125","-29,337457","2,729853","0,626792","-2,249659"
"5709","20260219_162726","978905","2853","-17128,91174","-32,285714","-29,187495","2,731304","0,626792","-2,251881"
"5710","20260219_162727","979356","2854","-17152,07374","-51,356984","-30,24389","2,732586","0,627039","-2,255002"
"5711","20260219_162729","979796","2854","-17165,26174","-29,972727","-30,292268","2,733836","0,627039","-2,256779"
"5712","20260219_162731","980320","2855","-17185,27524","-38,193702","-31,280915","2,735325","0,627286","-2,259475"
"5713","20260219_162733","980920","2857","-17199,89874","-24,3725","-31,678646","2,73703","0,627781","-2,261445"
"5714","20260219_162735","981656","2857","-17216,18674","-22,130435","-30,738078","2,739121","0,627781","-2,26364"
"5715","20260219_162736","982143","2857","-17231,39424","-31,226899","-31,374068","2,740504","0,627781","-2,265689"
"5716","20260219_162737","982605","2858","-17245,11674","-29,702381","-31,379016","2,741817","0,628028","-2,267538"
"5717","20260219_162738","983001","2858","-17257,93274","-32,363636","-31,72565","2,742942","0,628028","-2,269264"
"5718","20260219_162740","983589","2859","-17277,65024","-33,533163","-32,051288","2,744613","0,628275","-2,271921"
"5719","20260219_162742","984126","2863","-17295,43424","-33,117318","-32,258603","2,746139","0,629263","-2,274317"
"5720","20260219_162745","984595","2863","-17307,92124","-26,624733","-32,020633","2,747471","0,629263","-2,275999"
"5721","20260219_162748","985100","2863","-17320,24924","-24,411881","-31,646601","2,748906","0,629263","-2,27766"
"5722","20260219_162750","985560","2865","-17333,38224","-28,55","-31,198047","2,750213","0,629758","-2,27943"
"5723","20260219_162751","986017","2865","-17343,08824","-21,238512","-30,836827","2,751512","0,629758","-2,280737"
"5724","20260219_162754","986612","2865","-17354,37374","-18,967227","-29,493937","2,753202","0,629758","-2,282258"
"5725","20260219_162757","987339","2866","-17369,03024","-20,160248","-29,137675","2,755268","0,630005","-2,284233"
"5726","20260219_162758","987665","2866","-17379,36324","-31,696319","-29,656902","2,756194","0,630005","-2,285625"
"5727","20260219_162800","988354","2868","-17386,46424","-10,306241","-28,668095","2,758152","0,630499","-2,286581"
"5728","20260219_162802","988836","2869","-17398,89924","-25,798755","-28,564917","2,759521","0,630746","-2,288257"
"5729","20260219_162804","989324","2869","-17406,29724","-15,159836","-27,728361","2,760908","0,630746","-2,289253"
"5730","20260219_162805","989726","2869","-17419,09074","-31,824627","-28,234461","2,76205","0,630746","-2,290977"
"5731","20260219_162807","990118","2869","-17429,13024","-25,610969","-28,381073","2,763164","0,630746","-2,29233"
"5732","20260219_162808","990581","2869","-17441,64674","-27,033477","-28,526381","2,764479","0,630746","-2,294016"
"5733","20260219_162810","991211","2869","-17450,53774","-14,112698","-27,190039","2,766269","0,630746","-2,295214"
"5734","20260219_162811","991620","2870","-17458,86774","-20,366748","-26,713281","2,767431","0,630994","-2,296336"
"5735","20260219_162813","992233","2870","-17466,90474","-13,11093","-25,183439","2,769173","0,630994","-2,297419"
"5736","20260219_162814","992834","2870","-17481,60374","-24,457571","-24,962832","2,77088","0,630994","-2,2994"
"5737","20260219_162816","993770","2871","-17498,75224","-18,321047","-24,167926","2,77354","0,631241","-2,30171"
"5738","20260219_162818","994584","2871","-17504,65424","-7,250614","-23,483051","2,775853","0,631241","-2,302505"
"5739","20260219_162819","995745","2871","-17532,99524","-24,410853","-23,574267","2,779151","0,631241","-2,306323"
"5740","20260219_162820","996219","2872","-17544,79324","-24,890295","-23,320803","2,780498","0,631488","-2,307913"
"5741","20260219_162821","996776","2872","-17559,08424","-25,657092","-23,158992","2,782081","0,631488","-2,309838"
"5742","20260219_162823","997353","2872","-17570,48824","-19,764298","-22,655018","2,78372","0,631488","-2,311375"
"5743","20260219_162824","997783","2873","-17580,87874","-24,163953","-22,28025","2,784942","0,631735","-2,312775"
"5744","20260219_162826","998516","2873","-17591,54624","-14,553206","-21,537685","2,787025","0,631735","-2,314212"
"5745","20260219_162828","999228","2873","-17605,67274","-19,84059","-21,26632","2,789047","0,631735","-2,316115"
"5746","20260219_162830","999645","2874","-17618,39724","-30,514388","-21,51042","2,790232","0,631982","-2,31783"
"5747","20260219_162832","1000210","2874","-17629,44924","-19,561062","-21,150862","2,791838","0,631982","-2,319319"
"5748","20260219_162835","1000925","2876","-17643,63124","-19,834965","-21,09472","2,793869","0,632477","-2,321229"
"5749","20260219_162836","1001431","2876","-17655,91574","-24,277668","-21,307138","2,795307","0,632477","-2,322885"
"5750","20260219_162838","1001946","2878","-17663,16674","-14,079612","-21,063913","2,79677","0,632971","-2,323861"
"5751","20260219_162840","1002616","2882","-17672,51524","-13,952985","-20,354179","2,798674","0,633959","-2,325121"
"5752","20260219_162841","1003274","2882","-17681,95624","-14,348024","-20,515851","2,800543","0,633959","-2,326393"
"5753","20260219_162843","1003816","2882","-17701,88624","-36,771218","-20,954749","2,802083","0,633959","-2,329078"
"5754","20260219_162846","1004237","2883","-17713,55074","-27,706651","-21,456622","2,803279","0,634207","-2,33065"
