"Timestamp","TotalUpdates","Reward","States3D","StatesPlanar"
"20260219_135126","1387654","-31167,03309599588","0","930"
"20260219_135131","1388219","-31175,267595996338","0","930"
"20260219_135136","1388877","-31180,874095996885","0","930"
"20260219_135139","1389297","-31190,71159599722","0","930"
"20260219_135143","1389811","-31196,844595997645","0","930"
"20260219_135147","1390350","-31204,582595998083","0","930"
"20260219_135150","1390917","-31215,00159599855","0","930"
"20260219_135152","1391350","-31227,61409599889","0","930"
"20260219_135156","1391772","-31242,074095999225","0","930"
"20260219_135201","1392459","-31249,711095999806","0","930"
"20260219_135744","1392876","-31257,396096000135","0","930"
"20260219_135745","1393369","-31266,538596000533","0","930"
"20260219_135746","1393741","-31270,067596000823","0","930"
"20260219_135747","1394255","-31283,535596001253","0","930"
"20260219_135749","1394731","-31295,33809600164","0","930"
"20260219_135750","1395377","-31310,387096002167","0","930"
"20260219_135829","293223","-4249,978586399467","0","790"
"20260219_135830","293964","-4261,8065863994625","0","790"
"20260219_135831","295415","-4283,924086399449","0","791"
"20260219_135832","296972","-4295,616086399442","0","792"
"20260219_135833","298394","-4317,36308639943","0","793"
"20260219_135834","299086","-4326,590086399424","0","793"
"20260219_135835","299673","-4336,30608639942","0","793"
"20260219_135836","300257","-4350,961086399418","0","793"
"20260219_135839","301135","-4363,373586399413","0","794"
"20260219_135841","302382","-4380,224586399403","0","795"
"20260219_135842","302853","-4390,5010863994","0","795"
"20260219_135843","304192","-4391,036586399394","0","795"
"20260219_135844","304924","-4390,675586399389","0","796"
"20260219_135845","306373","-4411,214586399377","0","796"
"20260219_135846","307805","-4440,509086399369","0","797"
"20260219_135848","308509","-4453,9005863993625","0","797"
"20260219_135850","309343","-4462,399586399355","0","797"
"20260219_135852","309919","-4474,37308639935","0","797"
"20260219_135854","310482","-4487,493586399343","0","798"
"20260219_135855","311405","-4495,628086399334","0","798"
"20260219_135856","312844","-4505,606086399322","0","798"
"20260219_135857","313652","-4509,935586399314","0","799"
"20260219_135858","315387","-4527,380086399302","0","799"
"20260219_135859","316332","-4548,418586399291","0","799"
"20260219_135900","317033","-4558,197586399281","0","799"
"20260219_135901","318057","-4571,5130863992745","0","799"
"20260219_135904","319017","-4582,356586399265","0","799"
"20260219_135905","319434","-4587,874586399261","0","799"
"20260219_135906","319977","-4595,598086399256","0","799"
"20260219_135908","320802","-4607,01108639925","0","799"
"20260219_135909","321548","-4620,452086399244","0","799"
"20260219_135910","323128","-4626,508586399232","0","800"
"20260219_135911","323764","-4631,615086399228","0","800"
"20260219_135912","324524","-4644,981086399222","0","800"
"20260219_135913","325221","-4656,88058639922","0","801"
"20260219_135916","326190","-4670,485586399212","0","801"
"20260219_135920","327748","-4685,997586399204","0","801"
"20260219_135921","328341","-4702,860086399201","0","801"
"20260219_135922","329001","-4722,254586399194","0","801"
"20260219_135923","330362","-4746,384086399185","0","801"
"20260219_135924","331197","-4759,628086399175","0","801"
"20260219_135926","331902","-4772,220086399171","0","801"
"20260219_135929","332765","-4784,065586399164","0","801"
"20260219_135931","333319","-4791,16758639916","0","802"
"20260219_135933","334246","-4805,001586399151","0","802"
"20260219_135934","334917","-4817,783086399146","0","802"
"20260219_135935","336178","-4837,392086399139","0","806"
"20260219_135936","336902","-4837,740086399133","0","806"
"20260219_135938","337900","-4847,808086399125","0","806"
"20260219_135940","338597","-4851,929086399117","0","806"
"20260219_135943","339375","-4863,595586399109","0","806"
"20260219_135946","340139","-4875,287086399104","0","806"
"20260219_135947","340981","-4886,055086399096","0","806"
"20260219_135948","341753","-4894,348586399086","0","806"
"20260219_135949","342236","-4906,682586399083","0","806"
"20260219_135950","342969","-4917,9260863990785","0","806"
"20260219_135951","343645","-4936,976586399074","0","806"
"20260219_135953","344369","-4948,324586399068","0","806"
"20260219_135955","344962","-4963,584086399063","0","806"
"20260219_135958","345825","-4975,459086399057","0","806"
"20260219_140002","346819","-4979,554586399048","0","809"
"20260219_140003","347562","-4994,730586399044","0","811"
"20260219_140004","348471","-5005,774586399035","0","812"
"20260219_140005","350411","-5018,860586399019","0","812"
"20260219_140006","351225","-5034,688586399013","0","812"
"20260219_140008","351813","-5040,006086399007","0","815"
"20260219_140010","352714","-5048,285586399","0","815"
"20260219_140013","353517","-5057,666586398995","0","816"
"20260219_140016","354259","-5074,48758639899","0","818"
"20260219_140018","354900","-5093,125586398986","0","818"
"20260219_140019","355414","-5102,517086398986","0","818"
"20260219_140021","356013","-5119,976586398981","0","818"
"20260219_140022","356698","-5128,459586398974","0","820"
"20260219_140023","357474","-5130,732086398968","0","822"
"20260219_140024","358056","-5141,074586398964","0","825"
"20260219_140025","358807","-5151,607586398958","0","825"
"20260219_140026","359518","-5167,882086398952","0","825"
"20260219_140027","360066","-5182,1445863989475","0","825"
"20260219_140029","360885","-5187,942086398941","0","825"
"20260219_140031","361497","-5206,679086398936","0","825"
"20260219_140034","362281","-5220,473086398928","0","826"
"20260219_140036","362859","-5238,040086398924","0","827"
"20260219_140038","363494","-5249,674086398922","0","829"
"20260219_140040","364946","-5274,432086398908","0","831"
"20260219_140041","365583","-5277,245086398904","0","831"
"20260219_140042","366739","-5296,176586398896","0","831"
"20260219_140043","367407","-5304,9645863988935","0","831"
"20260219_140044","367845","-5315,986086398886","0","832"
"20260219_140046","368611","-5321,112586398883","0","834"
"20260219_140048","369294","-5324,441086398877","0","837"
"20260219_140050","370107","-5335,87558639887","0","837"
"20260219_140052","370772","-5349,208086398868","0","837"
"20260219_140053","371305","-5361,3790863988625","0","837"
"20260219_140056","372057","-5365,193586398858","0","839"
"20260219_140057","372618","-5377,169586398855","0","841"
"20260219_140058","373105","-5386,7810863988525","0","844"
"20260219_140059","373853","-5396,373086398847","0","845"
"20260219_140100","375021","-5414,882586398835","0","847"
"20260219_140101","376261","-5439,02958639883","0","849"
"20260219_140103","377165","-5448,477586398821","0","850"
"20260219_140105","378099","-5459,441586398813","0","852"
"20260219_140108","378993","-5468,262586398806","0","852"
"20260219_140109","379563","-5479,997086398803","0","853"
"20260219_140111","380269","-5492,583086398796","0","853"
"20260219_140113","380906","-5501,465086398792","0","853"
"20260219_140115","381471","-5505,303086398788","0","853"
"20260219_140117","382094","-5511,098086398782","0","854"
"20260219_140120","382857","-5521,423586398777","0","858"
"20260219_140121","383487","-5529,384586398773","0","859"
"20260219_140123","383982","-5534,520586398769","0","860"
"20260219_140124","384849","-5538,547586398761","0","860"
"20260219_140125","386113","-5551,625586398748","0","863"
"20260219_140126","387500","-5568,550586398738","0","868"
"20260219_140127","388138","-5578,007586398735","0","871"
"20260219_140128","388698","-5590,642086398731","0","871"
"20260219_140130","389238","-5601,136586398725","0","873"
"20260219_140132","389895","-5613,844086398721","0","873"
"20260219_140134","390555","-5630,366086398717","0","873"
"20260219_140137","391256","-5634,5050863987135","0","873"
"20260219_140138","391887","-5639,06708639871","0","874"
"20260219_140140","392436","-5641,801086398705","0","874"
"20260219_140142","393067","-5649,121586398698","0","875"
"20260219_140144","393623","-5653,981586398695","0","875"
"20260219_140146","394312","-5666,04758639869","0","877"
"20260219_140147","394719","-5681,011086398685","0","877"
"20260219_140150","395883","-5702,734586398673","0","878"
"20260219_140151","396531","-5711,622086398666","0","879"
"20260219_140152","397725","-5730,938086398655","0","880"
"20260219_140153","398536","-5741,809586398651","0","880"
"20260219_140154","399267","-5755,926586398643","0","880"
"20260219_140155","399823","-5771,9940863986385","0","880"
"20260219_140158","400454","-5782,075586398635","0","883"
"20260219_140200","401161","-5789,054586398634","0","883"
"20260219_140204","401791","-5794,82008639863","0","883"
"20260219_140207","402400","-5804,970086398625","0","883"
"20260219_140209","403225","-5809,20608639862","0","883"
"20260219_140212","403936","-5825,473586398613","0","884"
"20260219_140214","404590","-5837,135586398606","0","885"
"20260219_140217","405220","-5854,495086398599","0","885"
"20260219_140219","406058","-5865,1525863985935","0","885"
"20260219_140221","406737","-5876,689586398589","0","885"
"20260219_140223","407165","-5887,092586398583","0","885"
"20260219_140224","408525","-5906,264086398574","0","885"
"20260219_140225","409262","-5915,803586398571","0","885"
"20260219_140226","410592","-5941,03358639856","0","885"
"20260219_140227","411851","-5962,258586398552","0","885"
"20260219_140230","412645","-5973,285086398545","0","887"
"20260219_140232","413278","-5989,9725863985395","0","887"
"20260219_140235","414041","-6001,652086398535","0","889"
"20260219_140237","414944","-6006,081086398527","0","890"
"20260219_140239","415420","-6009,143586398523","0","892"
"20260219_140242","416231","-6015,65158639852","0","892"
"20260219_140244","416819","-6020,860086398513","0","893"
"20260219_140247","417675","-6036,575586398501","0","895"
"20260219_140248","418130","-6042,378586398498","0","896"
"20260219_140251","418716","-6057,069086398491","0","898"
"20260219_140253","419432","-6060,253586398484","0","899"
"20260219_140255","419952","-6070,89608639848","0","900"
"20260219_140257","420547","-6083,357086398478","0","901"
"20260219_140259","421077","-6086,140086398473","0","901"
"20260219_140301","421657","-6095,92808639847","0","901"
"20260219_140303","422509","-6095,066586398462","0","901"
"20260219_140304","423551","-6103,461586398456","0","902"
"20260219_140305","423968","-6118,981086398453","0","902"
"20260219_140306","425085","-6143,160586398441","0","903"
"20260219_140307","426235","-6160,074086398431","0","903"
"20260219_140309","426989","-6168,040086398426","0","903"
"20260219_140310","427591","-6177,69958639842","0","904"
"20260219_140312","428258","-6177,693586398416","0","904"
"20260219_140314","428950","-6192,4990863984085","0","904"
"20260219_140317","429735","-6202,507086398403","0","904"
"20260219_140319","430311","-6213,877086398398","0","904"
"20260219_140321","430834","-6223,283086398394","0","904"
"20260219_140322","431491","-6229,925586398385","0","904"
"20260219_140324","431993","-6235,638586398385","0","906"
"20260219_140326","432763","-6254,542586398377","0","906"
"20260219_140328","434042","-6269,182086398363","0","907"
"20260219_140329","434709","-6280,729586398356","0","907"
"20260219_140330","435753","-6307,75558639835","0","907"
"20260219_140331","436399","-6319,416086398343","0","908"
"20260219_140332","436971","-6317,641086398341","0","908"
"20260219_140333","437612","-6322,118586398336","0","908"
"20260219_140334","438176","-6332,579586398332","0","909"
"20260219_140336","438747","-6339,571586398328","0","909"
"20260219_140339","439598","-6341,506586398321","0","910"
"20260219_140341","440176","-6345,273586398318","0","910"
"20260219_140344","440852","-6352,354086398311","0","911"
"20260219_140346","441622","-6359,687586398306","0","911"
"20260219_140348","442315","-6366,723086398302","0","911"
"20260219_140350","442783","-6376,960586398294","0","911"
"20260219_140352","443530","-6388,680086398289","0","911"
"20260219_140354","444103","-6393,953586398282","0","914"
"20260219_140356","444738","-6401,825086398275","0","915"
"20260219_140358","445593","-6410,942586398266","0","915"
"20260219_140400","446152","-6421,425086398262","0","916"
"20260219_140401","446665","-6438,720586398255","0","916"
"20260219_140403","447826","-6458,255086398245","0","916"
"20260219_140404","448578","-6471,66858639824","0","916"
"20260219_140405","449813","-6499,333586398231","0","917"
"20260219_140406","450558","-6511,184586398226","0","917"
"20260219_140408","451461","-6515,084086398222","0","917"
"20260219_140409","452027","-6527,698086398221","0","918"
"20260219_140411","452650","-6545,054086398212","0","918"
"20260219_140413","453211","-6562,7340863982035","0","918"
"20260219_140415","454004","-6573,761086398198","0","918"
"20260219_140417","454521","-6586,004086398191","0","919"
"20260219_140419","455180","-6598,231586398188","0","919"
"20260219_140421","455829","-6612,565586398183","0","919"
"20260219_140423","456561","-6623,871086398176","0","919"
"20260219_140425","457208","-6634,853586398173","0","919"
"20260219_140427","457707","-6644,97708639817","0","919"
"20260219_140428","458114","-6658,342086398167","0","919"
"20260219_140430","458845","-6669,38208639816","0","920"
"20260219_140433","459661","-6680,804086398154","0","920"
"20260219_140435","460331","-6694,985086398147","0","922"
"20260219_140438","461751","-6714,450586398138","0","925"
"20260219_140439","462665","-6722,600086398132","0","926"
"20260219_140440","463784","-6729,329086398121","0","926"
"20260219_140441","464578","-6738,676086398116","0","926"
"20260219_140442","465991","-6766,1020863981075","0","929"
"20260219_140444","466724","-6779,566586398103","0","929"
"20260219_140446","467261","-6791,673086398101","0","929"
"20260219_140449","467970","-6792,044086398095","0","929"
"20260219_140451","468668","-6804,065586398089","0","929"
"20260219_140453","469268","-6820,699086398086","0","930"
"20260219_140455","469953","-6831,57758639808","0","930"
"20260219_140456","470547","-6839,066086398077","0","931"
"20260219_140459","471394","-6854,85858639807","0","931"
"20260219_140501","472140","-6863,900086398061","0","931"
"20260219_140504","472995","-6870,181086398056","0","931"
"20260219_140506","473772","-6879,536086398052","0","931"
"20260219_140508","474426","-6893,207086398046","0","931"
"20260219_140510","475224","-6906,302086398036","0","931"
"20260219_140514","476388","-6918,81908639803","0","931"
"20260219_140517","477284","-6931,514086398025","0","931"
"20260219_140520","478164","-6940,555586398021","0","931"
"20260219_140521","479836","-6969,92108639801","0","931"
"20260219_140522","480309","-6981,755586398005","0","931"
"20260219_140523","481464","-7009,686586397995","0","931"
"20260219_140524","481967","-7019,746086397992","0","931"
"20260219_140525","482663","-7026,185086397989","0","931"
"20260219_140526","483286","-7040,711586397983","0","933"
"20260219_140529","484090","-7051,575086397983","0","934"
"20260219_140530","484603","-7063,841086397972","0","934"
"20260219_140533","485437","-7076,850586397965","0","934"
"20260219_140535","486037","-7088,75558639796","0","934"
"20260219_140538","486802","-7101,116586397953","0","934"
"20260219_140540","487566","-7118,402086397947","0","935"
"20260219_140542","488344","-7128,465586397939","0","935"
"20260219_140544","488831","-7143,678586397935","0","935"
"20260219_140546","489365","-7150,835086397931","0","936"
"20260219_140548","490146","-7164,529586397922","0","936"
"20260219_140550","490802","-7176,18458639792","0","936"
"20260219_140552","491489","-7187,684586397913","0","937"
"20260219_140554","492107","-7200,104086397911","0","937"
"20260219_140556","492808","-7207,114586397904","0","938"
"20260219_140600","493682","-7217,783586397895","0","938"
"20260219_140602","494431","-7228,40808639789","0","938"
"20260219_140604","495830","-7257,480086397882","0","939"
"20260219_140605","496431","-7264,335586397874","0","940"
"20260219_140606","497210","-7278,83108639787","0","940"
"20260219_140607","498564","-7296,9400863978635","0","940"
"20260219_140609","499472","-7307,382586397856","0","940"
"20260219_140611","500211","-7321,309586397852","0","940"
"20260219_140613","500800","-7335,385086397849","0","940"
"20260219_140615","501445","-7349,847586397843","0","940"
"20260219_140617","502209","-7358,135086397834","0","940"
"20260219_140619","502869","-7377,565586397831","0","940"
"20260219_140621","503679","-7381,323086397824","0","940"
"20260219_140624","504487","-7391,575086397814","0","940"
"20260219_140626","505287","-7396,53908639781","0","941"
"20260219_140628","505918","-7404,462586397804","0","943"
"20260219_140630","506710","-7412,2300863978","0","945"
"20260219_140634","507283","-7424,161586397796","0","945"
"20260219_140636","507986","-7438,3135863977905","0","945"
"20260219_140639","508923","-7450,0200863977825","0","945"
"20260219_140641","509695","-7451,7435863977735","0","945"
"20260219_140643","510465","-7463,4455863977655","0","947"
"20260219_140646","511344","-7471,81808639776","0","947"
"20260219_140648","512104","-7478,443586397755","0","947"
"20260219_140650","512617","-7492,901086397751","0","947"
"20260219_140652","513227","-7501,955586397745","0","947"
"20260219_140654","513878","-7510,78408639774","0","947"
"20260219_140656","514586","-7524,330086397734","0","947"
"20260219_140659","515410","-7539,145586397728","0","949"
"20260219_140701","516074","-7553,560586397723","0","949"
"20260219_140702","516767","-7562,162586397716","0","949"
"20260219_140703","517460","-7568,617586397714","0","949"
"20260219_140704","518817","-7596,1255863977085","0","951"
"20260219_140705","519580","-7607,124086397705","0","951"
"20260219_140706","521310","-7629,042586397691","0","952"
"20260219_140709","522201","-7636,835086397684","0","953"
"20260219_140711","522957","-7647,9830863976795","0","954"
"20260219_140715","523947","-7666,4675863976745","0","955"
"20260219_140717","524654","-7676,284086397672","0","955"
"20260219_140720","525567","-7687,3715863976595","0","955"
"20260219_140721","526032","-7699,812086397654","0","955"
"20260219_140723","526788","-7711,608086397647","0","955"
"20260219_140725","527545","-7718,3990863976405","0","955"
"20260219_140727","528279","-7730,299586397631","0","955"
"20260219_140730","529242","-7743,363586397621","0","956"
"20260219_140733","530280","-7753,900086397613","0","956"
"20260219_140735","531724","-7783,6505863976045","0","956"
"20260219_140736","532145","-7793,492086397599","0","956"
"20260219_140737","532817","-7802,829086397594","0","957"
"20260219_140739","533533","-7813,012586397591","0","957"
"20260219_140742","534375","-7822,156586397584","0","958"
"20260219_140744","535104","-7824,606086397577","0","958"
"20260219_140747","535869","-7831,959086397575","0","958"
"20260219_140748","536384","-7834,847086397572","0","958"
"20260219_140751","537221","-7847,844086397564","0","958"
"20260219_140753","537773","-7857,646586397562","0","959"
"20260219_140756","538667","-7869,391586397556","0","959"
"20260219_140758","539475","-7869,247586397553","0","960"
"20260219_140800","540211","-7880,5015863975495","0","960"
"20260219_140803","541085","-7896,088586397543","0","960"
"20260219_140805","541725","-7907,616586397539","0","961"
"20260219_140807","542502","-7918,491086397534","0","962"
"20260219_140809","543089","-7923,857586397526","0","964"
"20260219_140811","543646","-7938,145086397521","0","964"
"20260219_140813","544198","-7945,82858639752","0","964"
"20260219_140815","545096","-7953,589586397514","0","965"
"20260219_140817","545919","-7970,046086397506","0","965"
"20260219_140819","546670","-7976,2280863974975","0","965"
"20260219_140822","547408","-7983,619586397489","0","965"
"20260219_140825","548143","-7994,819586397482","0","965"
"20260219_140827","548951","-8010,6690863974745","0","965"
"20260219_140830","549501","-8025,548586397472","0","965"
"20260219_140832","550125","-8040,075586397467","0","965"
"20260219_140833","550519","-8055,6990863974615","0","965"
"20260219_140835","551059","-8065,633586397455","0","966"
"20260219_140837","551684","-8079,068586397449","0","967"
"20260219_140840","552451","-8083,544586397442","0","967"
"20260219_140841","553081","-8087,999586397436","0","967"
"20260219_140843","553678","-8102,681586397433","0","967"
"20260219_140844","554199","-8109,936086397432","0","969"
"20260219_140845","554875","-8118,649586397429","0","969"
"20260219_140846","555728","-8130,015086397422","0","969"
"20260219_140847","557369","-8153,545086397405","0","970"
"20260219_140848","557947","-8166,143086397401","0","971"
"20260219_140849","558747","-8175,503586397394","0","971"
"20260219_140852","559567","-8184,140086397385","0","971"
"20260219_140854","560442","-8194,731086397487","0","972"
"20260219_140857","561332","-8210,18408639826","0","972"
"20260219_140859","562141","-8221,106086398962","0","972"
"20260219_140902","562968","-8232,54608639968","0","972"
"20260219_140903","563401","-8242,405086400046","0","972"
"20260219_140905","564213","-8251,603586400737","0","972"
"20260219_140908","565110","-8262,055086401517","0","972"
"20260219_140911","565937","-8273,522586402236","0","972"
"20260219_140914","566815","-8284,529086402996","0","973"
"20260219_140916","567569","-8294,140086403644","0","974"
"20260219_140918","568252","-8304,029086404229","0","974"
"20260219_140920","568997","-8318,53508640487","0","976"
"20260219_140923","569996","-8324,173586405745","0","978"
"20260219_140924","570653","-8332,929086406304","0","978"
"20260219_140925","571461","-8344,490086407008","0","978"
"20260219_140926","572239","-8358,31708640768","0","978"
"20260219_140927","574029","-8384,146086409242","0","979"
"20260219_140930","574751","-8398,899086409861","0","979"
"20260219_140932","575524","-8404,910086410531","0","979"
"20260219_140935","576331","-8417,631086411224","0","979"
"20260219_140937","577086","-8433,801586411879","0","979"
"20260219_140940","577712","-8443,355586412417","0","979"
"20260219_140942","578408","-8454,815586413017","0","980"
"20260219_140944","579170","-8459,317086413675","0","982"
"20260219_140947","579908","-8471,725586414317","0","982"
"20260219_140949","580664","-8483,452586414973","0","983"
"20260219_140951","581215","-8490,569586415444","0","983"
"20260219_140954","582187","-8501,92508641629","0","983"
"20260219_140956","583011","-8510,581086417005","0","983"
"20260219_141000","584104","-8515,863586417963","0","983"
"20260219_141002","584716","-8525,50958641849","0","984"
"20260219_141003","585190","-8537,935086418891","0","984"
"20260219_141006","585890","-8544,949586419496","0","987"
"20260219_141008","586606","-8551,290086420111","0","987"
"20260219_141010","587740","-8558,520086421104","0","987"
"20260219_141011","589197","-8581,613586422356","0","987"
"20260219_141012","590022","-8588,058086423072","0","987"
"20260219_141013","590896","-8598,613586423833","0","988"
"20260219_141014","591607","-8611,223086424443","0","989"
"20260219_141015","592235","-8622,808586424977","0","989"
"20260219_141017","593122","-8633,382086425749","0","989"
"20260219_141019","593813","-8649,839086426346","0","989"
"20260219_141022","594575","-8663,133586426999","0","989"
"20260219_141024","595226","-8672,003086427558","0","989"
"20260219_141026","595935","-8685,613586428171","0","989"
"20260219_141030","597031","-8695,276586429132","0","989"
"20260219_141032","597894","-8703,125586429884","0","989"
"20260219_141034","598520","-8716,848586430415","0","989"
"20260219_141037","599264","-8727,377586431057","0","989"
"20260219_141039","600137","-8737,451086431818","0","990"
"20260219_141041","600895","-8750,840586432476","0","990"
"20260219_141042","601369","-8762,701586432877","0","990"
"20260219_141043","602144","-8782,184586433546","0","990"
"20260219_141044","602843","-8795,728086434146","0","990"
"20260219_141045","604763","-8816,771586435816","0","990"
"20260219_141047","605541","-8830,63508643649","0","991"
"20260219_141049","606195","-8839,418086437056","0","991"
"20260219_141051","606813","-8851,203586437585","0","991"
"20260219_141053","607335","-8858,42008643803","0","991"
"20260219_141055","608283","-8868,64708643886","0","991"
"20260219_141057","609107","-8881,589586439572","0","991"
"20260219_141059","609707","-8889,049586440087","0","991"
"20260219_141101","610519","-8897,727086440796","0","992"
"20260219_141105","611544","-8906,08608644169","0","992"
"20260219_141107","612422","-8920,09258644245","0","992"
"20260219_141109","612837","-8923,3855864428","0","994"
"20260219_141111","613602","-8934,546086443466","0","994"
"20260219_141114","614394","-8945,473586444154","0","994"
"20260219_141116","615196","-8958,51708644485","0","994"
"20260219_141118","615809","-8973,157086445373","0","994"
"20260219_141121","616671","-8989,368086446124","0","994"
"20260219_141123","617474","-9000,84558644682","0","994"
"20260219_141125","618073","-9013,314086447332","0","995"
"20260219_141127","618604","-9020,488586447786","0","996"
"20260219_141129","619316","-9036,8825864484","0","996"
"20260219_141132","620158","-9045,492086449138","0","996"
"20260219_141134","620885","-9049,625586449763","0","997"
"20260219_141137","621692","-9062,64408645046","0","997"
"20260219_141139","622452","-9070,62358645111","0","997"
"20260219_141141","623095","-9080,094086451667","0","998"
"20260219_141143","624420","-9098,255086452806","0","998"
"20260219_141144","625232","-9103,733086453507","0","998"
"20260219_141145","625791","-9109,178586453983","0","999"
"20260219_141146","627158","-9124,882586455158","0","1001"
"20260219_141147","627768","-9130,73808645568","0","1001"
"20260219_141149","628457","-9134,040086456274","0","1001"
"20260219_141152","629214","-9145,72558645693","0","1001"
"20260219_141154","629852","-9160,173586457478","0","1001"
"20260219_141156","630384","-9175,149586457934","0","1001"
"20260219_141158","631132","-9181,865086458582","0","1001"
"20260219_141200","631763","-9189,189586459126","0","1001"
"20260219_141202","632338","-9198,400086459616","0","1002"
"20260219_141207","633413","-9206,563086460555","0","1002"
"20260219_141209","634180","-9218,24658646122","0","1002"
"20260219_141211","634795","-9222,875086461747","0","1002"
"20260219_141213","635435","-9233,955586462296","0","1002"
"20260219_141216","636029","-9245,891086462805","0","1003"
"20260219_141219","636660","-9260,33308646334","0","1003"
"20260219_141221","637150","-9273,295586463755","0","1004"
"20260219_141225","637964","-9289,83358646446","0","1004"
"20260219_141227","638772","-9294,19458646516","0","1006"
"20260219_141229","639453","-9300,693086465746","0","1006"
"20260219_141230","639990","-9315,677586466209","0","1007"
"20260219_141232","641097","-9325,675086467178","0","1007"
"20260219_141233","641744","-9330,088086467733","0","1008"
"20260219_141234","642490","-9338,535586468379","0","1008"
"20260219_141237","643466","-9347,664586469227","0","1008"
"20260219_141239","644245","-9354,330086469901","0","1009"
"20260219_141241","644801","-9361,019586470376","0","1010"
"20260219_141244","645628","-9373,102586471092","0","1011"
"20260219_141246","646106","-9390,515586471496","0","1011"
"20260219_141248","646754","-9402,165586472054","0","1011"
"20260219_141252","647492","-9412,261586472694","0","1011"
"20260219_141254","648291","-9418,089586473385","0","1012"
"20260219_141256","648723","-9428,508086473741","0","1012"
"20260219_141300","649545","-9429,005086474448","0","1014"
"20260219_141302","650238","-9440,456086475047","0","1015"
"20260219_141306","650852","-9450,012086475572","0","1015"
"20260219_141309","651743","-9460,389086476342","0","1015"
"20260219_141310","652114","-9470,48458647665","0","1016"
"20260219_141313","652965","-9477,375586477388","0","1016"
"20260219_141316","654698","-9482,005086478901","0","1016"
"20260219_141317","655498","-9490,205586479598","0","1016"
"20260219_141318","656314","-9501,695086480304","0","1016"
"20260219_141319","657519","-9518,197086481336","0","1016"
"20260219_141320","658308","-9534,81108648202","0","1016"
"20260219_141322","658852","-9544,126086482487","0","1016"
"20260219_141325","659609","-9552,412586483139","0","1016"
"20260219_141327","660277","-9568,975086483713","0","1016"
"20260219_141330","661172","-9582,847586484482","0","1016"
"20260219_141333","662008","-9592,407086485196","0","1016"
"20260219_141336","662840","-9603,805586485918","0","1016"
"20260219_141339","663626","-9613,265586486603","0","1016"
"20260219_141340","664194","-9622,514086487092","0","1016"
"20260219_141342","664848","-9632,529086487653","0","1016"
"20260219_141346","665567","-9641,693586488273","0","1016"
"20260219_141349","666501","-9655,492086489088","0","1016"
"20260219_141351","667201","-9669,73908648969","0","1016"
"20260219_141352","668042","-9682,758086490421","0","1016"
"20260219_141353","668735","-9694,19908649102","0","1016"
"20260219_141354","669558","-9708,99608649173","0","1016"
"20260219_141356","670339","-9716,27358649241","0","1017"
"20260219_141358","670996","-9725,119086492978","0","1017"
"20260219_141400","671557","-9734,918086493457","0","1017"
"20260219_141404","672225","-9745,516086494026","0","1017"
"20260219_141407","672904","-9753,263086494606","0","1017"
"20260219_141410","673629","-9762,960586495223","0","1017"
"20260219_141414","674536","-9774,03958649601","0","1017"
"20260219_141418","675230","-9782,716086496608","0","1017"
"20260219_141421","676093","-9793,995586497353","0","1017"
"20260219_141424","677001","-9804,510586498141","0","1017"
"20260219_141426","677655","-9816,171086498704","0","1017"
"20260219_141429","678301","-9827,861586499259","0","1017"
"20260219_141431","678968","-9837,255586499828","0","1017"
"20260219_141434","679959","-9845,803086500697","0","1017"
"20260219_141437","680770","-9859,548086501398","0","1017"
"20260219_141438","681673","-9867,288086502193","0","1017"
"20260219_141439","682499","-9886,579586502901","0","1017"
"20260219_141440","683727","-9911,80308650395","0","1017"
"20260219_141441","684681","-9919,913586504781","0","1017"
"20260219_141442","685213","-9934,318586505233","0","1017"
"20260219_141445","686044","-9940,146086505956","0","1017"
"20260219_141447","687074","-9945,527086506854","0","1017"
"20260219_141450","687869","-9951,443086507545","0","1017"
"20260219_141453","688713","-9962,207086508279","0","1017"
"20260219_141455","689503","-9975,45558650896","0","1017"
"20260219_141457","690150","-9986,998086509513","0","1017"
"20260219_141458","690685","-9994,783586509968","0","1017"
"20260219_141501","691452","-10007,08458651063","0","1017"
"20260219_141503","692184","-10013,933086511257","0","1018"
"20260219_141506","693100","-10019,975586512057","0","1018"
"20260219_141508","693945","-10027,932586512792","0","1018"
"20260219_141511","694812","-10034,810586513544","0","1018"
"20260219_141513","695477","-10049,054086514117","0","1018"
"20260219_141515","696196","-10063,187586514741","0","1018"
"20260219_141518","697247","-10064,822586515671","0","1018"
"20260219_141521","698091","-10066,754586516407","0","1018"
"20260219_141523","698833","-10077,92958651705","0","1019"
"20260219_141525","699528","-10084,978586517642","0","1019"
"20260219_141526","700178","-10089,303086518194","0","1020"
"20260219_141527","701594","-10108,92858651941","0","1021"
"20260219_141528","702584","-10112,365586520276","0","1021"
"20260219_141529","703281","-10124,30558652087","0","1021"
"20260219_141531","703947","-10135,875086521439","0","1021"
"20260219_141533","704537","-10145,587586521946","0","1021"
"20260219_141535","705277","-10156,748086522588","0","1022"
"20260219_141538","705993","-10162,017586523209","0","1022"
"20260219_141540","706845","-10169,986086523955","0","1023"
"20260219_141542","707484","-10179,508586524504","0","1023"
"20260219_141544","708112","-10193,36258652504","0","1023"
"20260219_141546","708651","-10205,4395865255","0","1023"
"20260219_141548","709346","-10212,5155865261","0","1023"
"20260219_141549","710026","-10221,855086526686","0","1023"
"20260219_141553","710846","-10228,246586527393","0","1023"
